CC(=O)N1CCN(C(=O)c2cccc(-c3cnc(N)c(Cl)c3)c2)CC1
CCc1ncc(CN2CCC3(CC2)C(=O)N(C)c2ccccc23)cn1
O=C(Cc1ccc(F)cc1)N1CCCC(c2ccn(CCO)n2)C1
OCC1CN(Cc2cc(F)cc(F)c2)CC1CN1CCCCC1=O
Cc1nc2c(c(N3CCC(O)C3)n1)CCN(c1ccc(Cl)cn1)CC2
CCn1cc(C(=O)N2CCC(c3nccn3C(C)C)CC2)c(C)n1
COc1ccccc1N1CCN(Cc2nccn2C)CC12CCOCC2
COc1ccc(N2CC(C(=O)NCc3cccnc3)CC2=O)c(OC)c1
Cc1cc(CC2CN(C(=O)Cc3ccc(N(C)C)cc3)CC2O)on1
Cc1cc(-c2nc(C(C)N)no2)ccc1N1CCCC1=O
Cc1nc(C)c(C(=O)N2CCC(c3nccn3C)CC2)nc1C
Cc1cc(N2CCCN(C(=O)CSc3ccccn3)CC2)nc(C)n1
O=C(CC1CCN(Cc2ccc(Cl)cc2)CC1)N1CC(O)C1
CCN1CCN(C(=O)c2cc(Cn3c(C)nc4ccccc43)[nH]n2)CC1
COc1ccc(OC)c(C2CCN(C(=O)C3(N)CCCC3)C2)c1
Cc1ccc(N2CCN(C(=O)c3cccc(CO)n3)CC2)cn1
CCC(O)C(=O)N1CCC(c2ncnn2Cc2ccc(C)cc2)CC1
Cn1ncc(N2CCC(CNC(=O)CCc3cccnc3)C2)cc1=O
CN1CC(=O)N2CC(C(=O)NCc3ccc(Cl)s3)CC2C1=O
O=C(NCC1CCN(CCn2cncn2)CC1)c1ccc(Cl)cc1
CN1CCN(C(=O)c2cccc(O)c2)CC1Cc1cccnc1
Cn1c(Cn2cncn2)nnc1C1CCN(Cc2cccc(F)c2)CC1
